  -0.5514379070   -1.9665632711   -2.4088430474
   1.4435620940   -1.1725632707    2.7401569534
   2.4310413178   -1.1725632707    2.4193055040
   1.7487099557   -0.2334147201    2.4193055040
   0.6446746203   -0.5921375460    2.4193055040
   1.7487099557   -2.1117118212    2.4193055040
   3.0413370413   -1.1725632707    1.5793055040
   2.6675287137   -0.1455333314    1.5793055040
   1.7210128019   -2.7460644264    1.5793055040
   2.6675287137   -2.1995932099    1.5793055040
   1.7210128019   -2.7460644264    0.5410084029
   2.6675287137   -2.1995932099    0.5410084029
  -1.0024379072    1.1904367304    3.1331569536
  -0.0149586833    1.1904367304    2.8123055042
  -0.6972900454    2.1295852810    2.8123055042
  -1.8013253809    1.7708624552    2.8123055042
  -1.8013253809    0.6100110057    2.8123055042
  -0.6972900454    0.2512881799    2.8123055042
  -0.7249871993    2.7639378862    1.9723055042
  -1.8013253809    2.5741504244    1.9723055042
  -2.5038552349    1.7369079469    1.9723055042
  -2.5038552349    0.6439655139    1.9723055042
  -2.5038552349    1.7369079469    0.9340084031
   1.6650128019    1.4749378856   -1.3036944974
   2.6115287137    0.9284666691   -2.3419915985
   1.6650128019    1.4749378856   -2.3419915985
   0.5886746202    1.2851504238   -2.3419915985
   2.3750413178   -0.0985632702   -3.1819915985
   1.6927099557    0.8405852804   -3.1819915985
   0.5886746202    0.4818624545   -3.1819915985
   0.5886746202   -0.6789889949   -3.1819915985
   1.6927099557   -1.0377118207   -3.1819915985
   1.3875620939   -0.0985632702   -3.5028430479
   2.2017099559   -2.6897118215   -0.0176944972
   1.0976746205   -3.1342769649   -0.8576944972
   2.1740128021   -3.3240644267   -0.8576944972
   3.1205287140   -2.7775932102   -0.8576944972
   1.0976746205   -3.1342769649   -1.8959915983
   2.1740128021   -3.3240644267   -1.8959915983
   3.1205287140   -2.7775932102   -1.8959915983
   2.8840413180   -1.7505632710   -2.7359915983
   1.0976746205   -2.3309889957   -2.7359915983
   2.2017099559   -2.6897118215   -2.7359915983
   1.8965620942   -1.7505632710   -3.0568430477
   1.5473370406    2.5654367311   -0.5936944971
   1.5473370406    2.5654367311   -1.6319915982
   1.1735287130    3.5924666703   -1.6319915982
   0.2270128012    4.1389378868   -1.6319915982
   0.9370413171    2.5654367311   -2.4719915982
   0.2547099550    3.5045852816   -2.4719915982
  -0.8493253804    3.1458624558   -2.4719915982
  -0.8493253804    1.9850110064   -2.4719915982
   0.2547099550    1.6262881805   -2.4719915982
  -0.0504379068    2.5654367311   -2.7928430476
  -0.0604379068    3.2574367314    2.1801569532
   0.9270413171    3.2574367314    1.8593055037
   0.2447099550    4.1965852820    1.8593055037
  -0.8593253804    3.8378624561    1.8593055037
   1.5373370406    3.2574367314    1.0193055037
   1.1635287130    4.2844666706    1.0193055037
   0.2170128012    4.8309378871    1.0193055037
  -0.8593253804    4.6411504254    1.0193055037
   1.5373370406    3.2574367314   -0.0189915974
   1.1635287130    4.2844666706   -0.0189915974
   0.2170128012    4.8309378871   -0.0189915974
  -0.8593253804    4.6411504254   -0.0189915974
  -2.4023253812    3.4678624560    1.0553055033
  -2.4023253812    2.3070110065    1.0553055033
  -2.4023253812    4.2711504252    0.2153055033
  -3.1048552352    3.4339079477    0.2153055033
  -3.1048552352    2.3409655147    0.2153055033
  -1.3259871996    4.4609378870   -0.8229915978
  -2.4023253812    4.2711504252   -0.8229915978
  -3.1048552352    3.4339079477   -0.8229915978
  -3.1048552352    2.3409655147   -0.8229915978
  -1.2982900457    3.8265852818   -1.6629915978
  -2.4023253812    3.4678624560   -1.6629915978
  -2.4023253812    2.3070110065   -1.6629915978
  -1.6034379075    2.8874367312   -1.9838430472
  -0.4734379070   -2.4385632713    3.1661569536
   0.5140413169   -2.4385632713    2.8453055042
  -1.2723253806   -3.0189889960    2.8453055042
  -0.1682900452   -3.3777118218    2.8453055042
  -1.2723253806   -3.8222769652    2.0053055042
  -0.1959871990   -4.0120644270    2.0053055042
   0.7505287128   -3.4655932105    2.0053055042
  -1.2723253806   -3.8222769652    0.9670084031
  -0.1959871990   -4.0120644270    0.9670084031
   0.7505287128   -3.4655932105    0.9670084031
  -0.1682900452   -3.3777118218    0.1270084031
   5.2173370424   -0.2765632703   -1.0086944973
   4.8435287148    0.7504666690   -1.0086944973
   4.8435287148   -1.3035932095   -1.0086944973
   5.2173370424   -0.2765632703   -2.0469915984
   4.8435287148    0.7504666690   -2.0469915984
   3.8970128029    1.2969378855   -2.0469915984
   3.8970128029   -1.8500644260   -2.0469915984
   4.8435287148   -1.3035932095   -2.0469915984
   4.6070413188   -0.2765632703   -2.8869915984
   3.9247099567    0.6625852803   -2.8869915984
   2.8206746213    0.3038624545   -2.8869915984
   2.8206746213   -0.8569889950   -2.8869915984
   3.9247099567   -1.2157118208   -2.8869915984
   3.6195620950   -0.2765632703   -3.2078430478
   0.8245620937    0.7314367302    2.8591569532
   1.7964616693    0.7314367302    2.6373272173
   1.3105118815    1.5731264526    2.6373272173
   0.3386123059   -0.1102529922    2.6373272173
   2.5758646144    0.7314367302    2.0157741094
   2.2413955952    1.7608265242    2.0157741094
   1.3657443349    2.3970244046    2.0157741094
   2.7582550732    1.7463170960    1.1176038453
   2.0651237713    2.5287006006    1.1176038453
   2.0651237713    2.5287006006    0.1207100611
  -2.6004379080    0.0424367299    1.9581569528
  -3.1404379080    0.9777441660    1.6687718250
  -3.6804379080    0.0424367299    1.6687718250
  -3.1404379080   -0.8928707062    1.6687718250
  -2.8666541610    1.8940114399    0.8781569528
  -3.8254301361    1.4561531233    0.8781569528
  -4.3952797341    0.5694498407    0.8781569528
  -4.3952797341   -0.4845763809    0.8781569528
  -3.8254301361   -1.3712796635    0.8781569528
  -3.3663844640    2.0620718141   -0.2018430472
  -4.2172211240    1.4747816717   -0.2018430472
  -4.6976722336    0.5593585647   -0.2018430472
  -4.6976722336   -0.4744851050   -0.2018430472
  -4.2172211240   -1.3899082119   -0.2018430472
  -3.3663844640   -1.9771983543   -0.2018430472
  -3.8254301361    1.4561531233   -1.2818430472
  -4.3952797341    0.5694498407   -1.2818430472
  -4.3952797341   -0.4845763809   -1.2818430472
  -3.8254301361   -1.3712796635   -1.2818430472
  -2.8666541610   -1.8091379801   -1.2818430472
  -3.1404379080    0.9777441660   -2.0724579194
  -3.6804379080    0.0424367299   -2.0724579194
  -3.1404379080   -0.8928707062   -2.0724579194
  -1.0064379072   -1.6645632709    3.4781569535
  -0.0345383316   -1.6645632709    3.2563272176
  -0.5204881194   -0.8228735485    3.2563272176
  -1.4923876950   -0.8228735485    3.2563272176
  -1.9783374828   -1.6645632709    3.2563272176
  -1.4923876950   -2.5062529933    3.2563272176
   0.4103955944   -0.6351734769    2.6347741097
  -2.4232714088   -0.6351734769    2.6347741097
  -2.7577404279   -1.6645632709    2.6347741097
  -2.4232714088   -2.6939530649    2.6347741097
  -3.1268180520   -1.1419365040    1.7366038456
  -3.1268180520   -2.1871900378    1.7366038456
  -2.6410645142   -3.1127160777    1.7366038456
  -3.1268180520   -2.1871900378    0.7397100614
  -2.6410645142   -3.1127160777    0.7397100614
  -1.7808377201   -3.7064877616    0.7397100614
  -2.4232714088   -2.6939530649   -0.1584602027
   3.0895620947   -0.2215632702    1.5261569526
   4.0614616704   -0.2215632702    1.3043272167
   3.5755118825    0.6201264522    1.3043272167
   3.5755118825   -1.0632529927    1.3043272167
   4.8408646155   -0.2215632702    0.6827741087
   4.5063955963    0.8078265237    0.6827741087
   3.6307443359    1.4440244041    0.6827741087
   3.6307443359   -1.8871509446    0.6827741087
   4.5063955963   -1.2509530642    0.6827741087
   5.2734006180   -0.2215632702   -0.2153961554
   5.0232550742    0.7933170955   -0.2153961554
   4.3301237724    1.5757006001   -0.2153961554
   3.3527947405    1.9463526114   -0.2153961554
   3.3527947405   -2.3894791519   -0.2153961554
   4.3301237724   -2.0188271406   -0.2153961554
   5.0232550742   -1.2364436360   -0.2153961554
   4.3301237724    1.5757006001   -1.2122899395
   3.3527947405    1.9463526114   -1.2122899395
   2.3151622819    1.8203612204   -1.2122899395
   2.5483798535    1.4440244041   -2.1104602036
  -2.4342156795    1.5185218741   -1.9082185717
  -2.4342156795   -1.3176484143   -1.9082185717
  -2.5885491805   -2.1777761537   -0.5238932886
  -0.0008262594   -1.2482049887   -2.5182185720
  -1.8042156792    3.9625218753    1.3445324773
  -0.0547774201    4.8255993726   -0.6858932886
  -1.0960983939    4.8255993726   -0.6858932886
  -0.8424768374    4.4017332878   -1.6482185716
  -1.6167588809    2.5444367311   -2.3141683301
  -1.5002617165    1.8998238088   -2.4268430478
  -2.3316461041    1.2957876941   -2.4268430478
  -2.6492066825    0.3184367300   -2.4268430478
  -2.3316461041   -0.6589142341   -2.4268430478
  -1.5002617165   -1.2629503488   -2.4268430478
  -0.0264379072    0.3184367300   -3.1296118230
  -0.5064379072    1.1498211177   -3.1296118230
  -1.4664379072    1.1498211177   -3.1296118230
  -1.9464379072    0.3184367300   -3.1296118230
  -1.4664379072   -0.5129476576   -3.1296118230
  -0.5064379072   -0.5129476576   -3.1296118230
  -0.9864379072    0.3184367300   -3.3868430478
  -2.2142066823   -2.9265632711   -0.7288430474
  -1.5114379070   -3.6293320463   -0.7288430474
  -0.5514379070   -3.8865632711   -0.7288430474
   0.4085620930   -3.6293320463   -0.7288430474
  -2.2142066823   -1.9665632711   -1.6888430474
  -1.8966461039   -2.9439142351   -1.6888430474
  -1.0652617163   -3.5479503499   -1.6888430474
  -0.0376140977   -3.5479503499   -1.6888430474
  -1.5114379070   -1.9665632711   -2.3916118227
  -1.0314379070   -2.7979476587   -2.3916118227
  -0.0714379070   -2.7979476587   -2.3916118227
  -0.5514379070   -1.9665632711   -2.6488430474
   1.4435620940   -1.1725632707    2.9801569534
   2.4035620940   -1.1725632707    2.7229257287
   1.9235620940   -0.3411788831    2.7229257287
   0.9635620940   -0.3411788831    2.7229257287
   0.9635620940   -2.0039476583    2.7229257287
   1.9235620940   -2.0039476583    2.7229257287
   3.1063308692   -1.1725632707    2.0201569534
   2.7887702909   -0.1952123066    2.0201569534
   1.9573859032   -2.7539503495    2.0201569534
   2.7887702909   -2.1499142348    2.0201569534
   1.4435620940   -3.0925632707    1.0601569534
   2.4035620940   -2.8353320460    1.0601569534
   3.1063308692   -2.1325632707    1.0601569534
  -1.0024379072    1.1904367304    3.3731569536
  -0.0424379072    1.1904367304    3.1159257289
  -0.5224379072    2.0218211181    3.1159257289
  -1.4824379072    2.0218211181    3.1159257289
  -1.9624379072    1.1904367304    3.1159257289
  -1.4824379072    0.3590523428    3.1159257289
  -0.5224379072    0.3590523428    3.1159257289
  -0.4886140979    2.7718238092    2.4131569536
  -1.5162617165    2.7718238092    2.4131569536
  -2.3476461041    2.1677876945    2.4131569536
  -2.6652066825    1.1904367304    2.4131569536
  -2.3476461041    0.2130857664    2.4131569536
  -2.6652066825    2.1504367304    1.4531569536
   2.7327702908    0.8787876939   -2.7828430479
   1.9013859032    1.4828238086   -2.7828430479
   0.8737382847    1.4828238086   -2.7828430479
   0.0423538970   -1.0759142343   -2.7828430479
   2.3475620939   -0.0985632702   -3.4856118232
   1.8675620939    0.7328211175   -3.4856118232
   0.9075620939    0.7328211175   -3.4856118232
   0.4275620939   -0.0985632702   -3.4856118232
   0.9075620939   -0.9299476578   -3.4856118232
   1.8675620939   -0.9299476578   -3.4856118232
   1.3875620939   -0.0985632702   -3.7428430479
   1.3827382849   -3.3319503498   -0.4168430477
   2.4103859034   -3.3319503498   -0.4168430477
   3.2417702911   -2.7279142350   -0.4168430477
   0.9365620942   -3.4133320462   -1.3768430477
   1.8965620942   -3.6705632710   -1.3768430477
   2.8565620942   -3.4133320462   -1.3768430477
   3.5593308694   -2.7105632710   -1.3768430477
   0.5513538973   -2.7279142350   -2.3368430477
   1.3827382849   -3.3319503498   -2.3368430477
   2.4103859034   -3.3319503498   -2.3368430477
   3.2417702911   -2.7279142350   -2.3368430477
   2.8565620942   -1.7505632710   -3.0396118230
   0.9365620942   -1.7505632710   -3.0396118230
   1.4165620942   -2.5819476586   -3.0396118230
   2.3765620942   -2.5819476586   -3.0396118230
   1.8965620942   -1.7505632710   -3.2968430477
   1.8695620932    2.5654367311   -1.1128430476
   1.6123308685    3.5254367311   -1.1128430476
   0.9095620932    4.2282055063   -1.1128430476
   1.6123308685    2.5654367311   -2.0728430476
   1.2947702902    3.5427876952   -2.0728430476
   0.4633859025    4.1468238099   -2.0728430476
  -0.5642617160    4.1468238099   -2.0728430476
   0.9095620932    2.5654367311   -2.7756118229
   0.4295620932    3.3968211187   -2.7756118229
  -0.5304379068    3.3968211187   -2.7756118229
  -1.0104379068    2.5654367311   -2.7756118229
  -0.5304379068    1.7340523434   -2.7756118229
   0.4295620932    1.7340523434   -2.7756118229
  -0.0504379068    2.5654367311   -3.0328430476
  -0.0604379068    3.2574367314    2.4201569532
   0.8995620932    3.2574367314    2.1629257284
   0.4195620932    4.0888211190    2.1629257284
  -0.5404379068    4.0888211190    2.1629257284
  -1.0204379068    3.2574367314    2.1629257284
   1.6023308685    3.2574367314    1.4601569532
   1.2847702902    4.2347876955    1.4601569532
   0.4533859025    4.8388238102    1.4601569532
  -0.5742617160    4.8388238102    1.4601569532
  -1.4056461037    4.2347876955    1.4601569532
   1.8595620932    3.2574367314    0.5001569532
   1.6023308685    4.2174367314    0.5001569532
   0.8995620932    4.9202055067    0.5001569532
  -0.0604379068    5.1774367314    0.5001569532
  -1.0204379068    4.9202055067    0.5001569532
   1.2847702902    4.2347876955   -0.4598430468
   0.4533859025    4.8388238102   -0.4598430468
  -2.0834379075    3.7188211189    1.3589257280
  -2.5634379075    2.8874367312    1.3589257280
  -2.1172617168    4.4688238100    0.6561569528
  -2.9486461044    3.8647876953    0.6561569528
  -3.2662066828    2.8874367312    0.6561569528
  -1.6034379075    4.8074367312   -0.3038430472
  -2.5634379075    4.5502055065   -0.3038430472
  -3.2662066828    3.8474367312   -0.3038430472
  -3.5234379075    2.8874367312   -0.3038430472
  -2.1172617168    4.4688238100   -1.2638430472
  -2.9486461044    3.8647876953   -1.2638430472
  -3.2662066828    2.8874367312   -1.2638430472
  -2.9486461044    1.9100857672   -1.2638430472
  -2.0834379075    3.7188211189   -1.9666118225
  -2.5634379075    2.8874367312   -1.9666118225
  -2.0834379075    2.0560523436   -1.9666118225
  -0.4734379070   -2.4385632713    3.4061569536
   0.4865620930   -2.4385632713    3.1489257289
  -0.9534379070   -3.2699476589    3.1489257289
   0.0065620930   -3.2699476589    3.1489257289
  -1.8186461039   -3.4159142354    2.4461569536
  -0.9872617162   -4.0199503501    2.4461569536
   0.0403859023   -4.0199503501    2.4461569536
   0.8717702900   -3.4159142354    2.4461569536
  -1.4334379070   -4.1013320466    1.4861569536
  -0.4734379070   -4.3585632713    1.4861569536
   0.4865620930   -4.1013320466    1.4861569536
   1.1893308683   -3.3985632713    1.4861569536
  -0.9872617162   -4.0199503501    0.5261569536
   0.0403859023   -4.0199503501    0.5261569536
   0.8717702900   -3.4159142354    0.5261569536
   5.5395620950   -0.2765632703   -1.5278430478
   5.2823308702    0.6834367297   -1.5278430478
   4.5795620950    1.3862055050   -1.5278430478
   4.5795620950   -1.9393320455   -1.5278430478
   5.2823308702   -1.2365632703   -1.5278430478
   5.2823308702   -0.2765632703   -2.4878430478
   4.9647702919    0.7007876938   -2.4878430478
   4.1333859043    1.3048238085   -2.4878430478
   3.1057382857    1.3048238085   -2.4878430478
   4.1333859043   -1.8579503491   -2.4878430478
   4.9647702919   -1.2539142343   -2.4878430478
   4.5795620950   -0.2765632703   -3.1906118231
   4.0995620950    0.5548211174   -3.1906118231
   3.1395620950    0.5548211174   -3.1906118231
   3.1395620950   -1.1079476579   -3.1906118231
   4.0995620950   -1.1079476579   -3.1906118231
   3.6195620950   -0.2765632703   -3.4478430478
   0.8245620937    0.7314367302    3.1391569532
   1.9179491162    0.7314367302    2.8895985003
   1.3712556050    1.6783376679    2.8895985003
   0.2778685824   -0.2154642075    2.8895985003
   2.7947774295    0.7314367302    2.1903512539
   2.4820127054    1.7966155599    2.1903512539
   1.6430191230    2.5236076374    2.1903512539
   3.0380789309    1.7974102573    1.1799097068
   2.3563632729    2.6522546541    1.1799097068
   2.3563632729    2.6522546541    0.0584041996
  -3.1276066510    0.9555197770    1.9875113018
  -3.6547753940    0.0424367299    1.9875113018
  -3.8445754023    1.4782479384    1.3132371713
  -4.4233311159    0.5776864695    1.3132371713
  -4.4233311159   -0.4928130098    1.3132371713
  -3.8445754023   -1.3933744786    1.3132371713
  -4.0775319022    1.8946540136    0.3388828223
  -4.7349005725    1.0703397739    0.3388828223
  -4.9695127346    0.0424367299    0.3388828223
  -4.7349005725   -0.9854663141    0.3388828223
  -4.0775319022   -1.8097805539    0.3388828223
  -4.0775319022    1.8946540136   -0.7425689167
  -4.7349005725    1.0703397739   -0.7425689167
  -4.9695127346    0.0424367299   -0.7425689167
  -4.7349005725   -0.9854663141   -0.7425689167
  -4.0775319022   -1.8097805539   -0.7425689167
  -3.1276066510   -2.2672404446   -0.7425689167
  -3.8445754023    1.4782479384   -1.7169232657
  -4.4233311159    0.5776864695   -1.7169232657
  -4.4233311159   -0.4928130098   -1.7169232657
  -3.8445754023   -1.3933744786   -1.7169232657
  -2.8708148249   -1.8380760338   -1.7169232657
  -3.1276066510    0.9555197770   -2.3911973962
  -3.6547753940    0.0424367299   -2.3911973962
  -3.1276066510   -0.8706463172   -2.3911973962
  -1.0064379072   -1.6645632709    3.7581569535
   0.0869491154   -1.6645632709    3.5085985006
  -0.4597443959   -0.7176623332    3.5085985006
  -1.5531314185   -0.7176623332    3.5085985006
  -2.0998249298   -1.6645632709    3.5085985006
  -1.5531314185   -2.6114642086    3.5085985006
  -2.2966545680   -0.1755738695    2.8093512542
  -2.8968456784   -1.1094894668    2.8093512542
  -2.8968456784   -2.2196370750    2.8093512542
  -2.2966545680   -3.1535526724    2.8093512542
  -3.4632562459   -1.6645632709    1.7989097071
  -3.2199547445   -2.7305367980    1.7989097071
  -2.5382390864   -3.5853811948    1.7989097071
  -3.2199547445   -2.7305367980    0.6774041999
  -2.5382390864   -3.5853811948    0.6774041999
   4.1829491173   -0.2215632702    1.5565984997
   3.6362556060    0.7253376675    1.5565984997
   3.6362556060   -1.1684642080    1.5565984997
   5.0597774306   -0.2215632702    0.8573512533
   4.7470127064    0.8436155595    0.8573512533
   3.9080191241    1.5706076370    0.8573512533
   3.9080191241   -2.0137341774    0.8573512533
   4.7470127064   -1.2867421000    0.8573512533
   5.5463804334   -0.2215632702   -0.1530902938
   5.3030789320    0.8444102569   -0.1530902938
   4.6213632739    1.6992546537   -0.1530902938
   3.6362556060    2.1736575033   -0.1530902938
   3.6362556060   -2.6167840438   -0.1530902938
   4.6213632739   -2.1423811941   -0.1530902938
   5.3030789320   -1.2875367974   -0.1530902938
   4.6213632739    1.6992546537   -1.2745958010
   3.6362556060    2.1736575033   -1.2745958010
   2.5428685834    2.1736575033   -1.2745958010
   2.8091712179    1.7285981143   -2.2850373481
  -2.4556903647   -1.3424315221   -2.3210313565
  -2.7278819875   -2.2448752970   -1.0230883145
   3.3548416541   -2.6698221527    0.0114022198
   2.8328073615   -0.7195632705   -3.5163177853
   1.2829394604   -1.6143799204   -3.5163177853
   2.3161847278   -1.6143799204   -3.5163177853
  -1.8256903644    3.9873049831    1.7573452621
  -2.4072906750    3.0823172349    1.7573452621
   0.9798416530    4.4946956133   -1.1850883145
  -0.0203650586    4.9763697792   -1.1850883145
  -1.1305107554    4.9763697792   -1.1850883145
  -0.8471437325    4.4341922561   -2.0610313564
  -1.6086831744    2.5444367311   -2.6463177849
  -2.2114301353    1.7321531234   -2.5468430478
  -2.7812797334    0.8454498408   -2.5468430478
  -0.4464379072    1.2537441661   -3.3374579199
  -1.5264379072    1.2537441661   -3.3374579199
  -2.0664379072    0.3184367300   -3.3374579199
  -1.5264379072   -0.6168707061   -3.3374579199
  -0.4464379072   -0.6168707061   -3.3374579199
  -0.9864379072    0.3184367300   -3.6268430478
  -2.1682211230   -3.3989082129   -0.7288430474
  -1.3173844630   -3.9861983553   -0.7288430474
  -0.2910786776   -4.1108144391   -0.7288430474
   0.6755819460   -3.7442084214   -0.7288430474
  -2.3462797332   -2.4935763819   -1.8088430474
  -1.7764301351   -3.3802796645   -1.8088430474
  -0.8176541600   -3.8181379810   -1.8088430474
   0.2256435945   -3.6681344098   -1.8088430474
  -1.6314379070   -1.9665632711   -2.5994579196
  -1.0914379070   -2.9018707071   -2.5994579196
  -0.0114379070   -2.9018707071   -2.5994579196
  -0.5514379070   -1.9665632711   -2.8888430474
   1.4435620940   -1.1725632707    3.2201569534
   2.5235620940   -1.1725632707    2.9307718256
   1.9835620940   -0.2372558346    2.9307718256
   1.9835620940   -2.1078707068    2.9307718256
   3.3141769661   -1.1725632707    2.1401569534
   3.0172234637   -0.1612325171    2.1401569534
   2.2206435954   -2.8741344094    2.1401569534
   3.0172234637   -2.1838940243    2.1401569534
   1.7039213233   -3.3168144387    1.0601569534
   2.6705819469   -2.9502084210    1.0601569534
   3.3561471094   -2.1763653223    1.0601569534
  -1.0024379072    1.1904367304    3.6131569536
   0.0775620928    1.1904367304    3.3237718258
  -0.4624379072    2.1257441665    3.3237718258
  -1.5424379072    2.1257441665    3.3237718258
  -2.0824379072    1.1904367304    3.3237718258
  -1.5424379072    0.2551292943    3.3237718258
  -0.4624379072    0.2551292943    3.3237718258
  -1.2686541602    3.0420114404    2.5331569536
  -2.2274301353    2.6041531239    2.5331569536
  -2.7972797334    1.7174498412    2.5331569536
  -2.7972797334    0.6634236196    2.5331569536
   2.1646435954    1.6030078685   -2.9028430479
   1.1213458409    1.7530114398   -2.9028430479
   2.4675620939   -0.0985632702   -3.6934579201
   1.9275620939    0.8367441659   -3.6934579201
   0.8475620939    0.8367441659   -3.6934579201
   0.3075620939   -0.0985632702   -3.6934579201
   0.8475620939   -1.0338707063   -3.6934579201
   1.3875620939   -0.0985632702   -3.9828430479
   1.6303458412   -3.6021379809   -0.2968430477
   2.6736435956   -3.4521344097   -0.2968430477
   3.4702234640   -2.7618940246   -0.2968430477
   1.1306155382   -3.7701983552   -1.3768430477
   2.1569213235   -3.8948144390   -1.3768430477
   3.1235819471   -3.5282084213   -1.3768430477
   3.8091471096   -2.7543653226   -1.3768430477
   0.6715698660   -3.1642796644   -2.4568430477
   1.6303458412   -3.6021379809   -2.4568430477
   2.6736435956   -3.4521344097   -2.4568430477
   3.4702234640   -2.7618940246   -2.4568430477
   2.9765620942   -1.7505632710   -3.2474579199
   1.3565620942   -2.6858707070   -3.2474579199
   2.4365620942   -2.6858707070   -3.2474579199
   1.8965620942   -1.7505632710   -3.5368430477
   2.1095620932    2.5654367311   -1.1128430476
   1.8621471087    3.5692387827   -1.1128430476
   1.8201769654    2.5654367311   -2.1928430476
   1.5232234630    3.5767674847   -2.1928430476
   0.7266435947    4.2670078698   -2.1928430476
  -0.3166541598    4.4170114411   -2.1928430476
   1.0295620932    2.5654367311   -2.9834579198
   0.4895620932    3.5007441672   -2.9834579198
  -0.5904379068    3.5007441672   -2.9834579198
  -1.1304379068    2.5654367311   -2.9834579198
   0.4895620932    1.6301292950   -2.9834579198
  -0.0504379068    2.5654367311   -3.2728430476
  -0.0604379068    3.2574367314    2.6601569532
   1.0195620932    3.2574367314    2.3707718253
   0.4795620932    4.1927441675    2.3707718253
  -0.6004379068    4.1927441675    2.3707718253
   1.8101769654    3.2574367314    1.5801569532
   1.5132234630    4.2687674850    1.5801569532
   0.7166435947    4.9590078701    1.5801569532
  -0.3266541598    5.1090114414    1.5801569532
  -1.2854301349    4.6711531248    1.5801569532
   2.0995620932    3.2574367314    0.5001569532
   1.8521471087    4.2612387830    0.5001569532
   1.1665819462    5.0350818817    0.5001569532
   0.1999213226    5.4016878995    0.5001569532
